# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# All scalar field variables are dimensionless. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)rho_scf            15:(.)p_scf              16:Omega_phi_scf         17:theta_phi_scf         18:y_phi_scf             19:gr.fac. D             20:gr.fac. f          
       3.545747096098e+09       6.012016656174e-17       1.307170041400e-04       2.712537641919e+13       1.389080449432e+04       3.917595957616e-06       4.925327971209e+13       7.546949410868e-05       4.349207176259e+26       1.092787667229e+20       5.970850552881e+20       3.008646218931e+26       7.357860458828e+26       4.895586111161e-08      -4.895586111161e-08      -7.869532834823e+01       6.164328296971e-19       3.082163901909e-18       4.271732988077e-09       1.999999327991e+00 
       3.521099400248e+09       6.096479464663e-17       1.316320231126e-04       2.674957177582e+13       1.389080449340e+04       3.945019129105e-06       4.891090338458e+13       7.599778041559e-05       4.229531012516e+26       1.070156696467e+20       5.847197854063e+20       2.925857972028e+26       7.155395901898e+26       4.895586111161e-08      -4.895586111161e-08      -7.866742589996e+01       6.250930927859e-19       3.125465212139e-18       4.331746544551e-09       1.999999323287e+00 
       3.496623038927e+09       6.182128890862e-17       1.325534467469e-04       2.637897366469e+13       1.389080449248e+04       3.972634262792e-06       4.857090703154e+13       7.652976472451e-05       4.113147951075e+26       1.047994399403e+20       5.726105927748e+20       2.845347790847e+26       6.958502516022e+26       4.895586111161e-08      -4.895586111161e-08      -7.863952345173e+01       6.338750238740e-19       3.169374862255e-18       4.392603231051e-09       1.999999318550e+00 
       3.472316821131e+09       6.268981605558e-17       1.334813205176e-04       2.601350995262e+13       1.389080449155e+04       4.000442702412e-06       4.823327410896e+13       7.706547292143e-05       3.999967376374e+26       1.026291070089e+20       5.607521741889e+20       2.767052990363e+26       6.767027000549e+26       4.895586111161e-08      -4.895586111161e-08      -7.861162100355e+01       6.427803322746e-19       3.213901398820e-18       4.454314892702e-09       1.999999313780e+00 
       3.448179564133e+09       6.357054513745e-17       1.344156898995e-04       2.565310950580e+13       1.389080449062e+04       4.028445801106e-06       4.789798818782e+13       7.760493107354e-05       3.889901166299e+26       1.005037203580e+20       5.491393362699e+20       2.690912610438e+26       6.580820273168e+26       4.895586111161e-08      -4.895586111161e-08      -7.858371855542e+01       6.518107513145e-19       3.259053488468e-18       4.516893541040e-09       1.999999308976e+00 
       3.424210093431e+09       6.446364757915e-17       1.353566003672e-04       2.529770217595e+13       1.389080448968e+04       4.056644921488e-06       4.756503295333e+13       7.814816543049e-05       3.782863623576e+26       9.842234917748e+19       5.377669931911e+20       2.616867368363e+26       6.399737353832e+26       4.895586111161e-08      -4.895586111161e-08      -7.855581610734e+01       6.609680386725e-19       3.304839919588e-18       4.580351356352e-09       1.999999304139e+00 
       3.400407242684e+09       6.536929721394e-17       1.363040955766e-04       2.494721878663e+13       1.389080448873e+04       4.085041435709e-06       4.723439220408e+13       7.869520242568e-05       3.678771409038e+26       9.638408193353e+19       5.266301644498e+20       2.544859612697e+26       6.223637251878e+26       4.895586111161e-08      -4.895586111161e-08      -7.852791365930e+01       6.702539767207e-19       3.351269604039e-18       4.644700690045e-09       1.999999299268e+00 
       3.376769853660e+09       6.628767031728e-17       1.372582246404e-04       2.460159111978e+13       1.389080448778e+04       4.113636725526e-06       4.690604985130e+13       7.924606867755e-05       3.577543476749e+26       9.438802596973e+19       5.157239726868e+20       2.474833278381e+26       6.052382856250e+26       4.895586111161e-08      -4.895586111161e-08      -7.850001121132e+01       6.796703728718e-19       3.398351578882e-18       4.709954067051e-09       1.999999294363e+00 
       3.353296776178e+09       6.721894564111e-17       1.382190312142e-04       2.426075190250e+13       1.389080448682e+04       4.142432182369e-06       4.657998991805e+13       7.980079099086e-05       3.479101010891e+26       9.243330711605e+19       5.050436415500e+20       2.406733843086e+26       5.885840828747e+26       4.895586111161e-08      -4.895586111161e-08      -7.847210876338e+01       6.892190599307e-19       3.446095008140e-18       4.776124188265e-09       1.999999289424e+00 
       3.329986868053e+09       6.816330444866e-17       1.391865644109e-04       2.392463479388e+13       1.389080448585e+04       4.171429207407e-06       4.625619653847e+13       8.035939635801e-05       3.383367364407e+26       9.051906930597e+19       4.945844936026e+20       2.340508284761e+26       5.723881500204e+26       4.895586111161e-08      -4.895586111161e-08      -7.844420631549e+01       6.989018964517e-19       3.494509184580e-18       4.843223933015e-09       1.999999284450e+00 
       3.306838995040e+09       6.912093054971e-17       1.401608697051e-04       2.359317437213e+13       1.389080448488e+04       4.200629211616e-06       4.593465395695e+13       8.092191196035e-05       3.290267999319e+26       8.864447420160e+19       4.843419482747e+20       2.276105040352e+26       5.566378769535e+26       4.895586111161e-08      -4.895586111161e-08      -7.841630386765e+01       7.087207670996e-19       3.543603531524e-18       4.911266361573e-09       1.999999279441e+00 
       3.283852030776e+09       7.009201033641e-17       1.411419962096e-04       2.326630612183e+13       1.389080448389e+04       4.230033615852e-06       4.561534652744e+13       8.148836516948e-05       3.199730428692e+26       8.680870082651e+19       4.743115198572e+20       2.213473965653e+26       5.413210005547e+26       4.895586111161e-08      -4.895586111161e-08      -7.838840141986e+01       7.186775830168e-19       3.593387604683e-18       4.980264717691e-09       1.999999274397e+00 
       3.261024856730e+09       7.107673281951e-17       1.421299893991e-04       2.294396642140e+13       1.389080448291e+04       4.259643850913e-06       4.529825871263e+13       8.205878354863e-05       3.111684160200e+26       8.501094520619e+19       4.644888155375e+20       2.152566296266e+26       5.264255951463e+26       4.895586111161e-08      -4.895586111161e-08      -7.836049897212e+01       7.287742821957e-19       3.643871094013e-18       5.050232431186e-09       1.999999269318e+00 
       3.238356362147e+09       7.207528966517e-17       1.431248983863e-04       2.262609253068e+13       1.389080448191e+04       4.289461357617e-06       4.498337508323e+13       8.263319485394e-05       3.026060641238e+26       8.325042001598e+19       4.548695334751e+20       2.093334609630e+26       5.119400632068e+26       4.895586111161e-08      -4.895586111161e-08      -7.833259652443e+01       7.390128298551e-19       3.695063825607e-18       5.121183120548e-09       1.999999264203e+00 
       3.215845443990e+09       7.308787523229e-17       1.441267741029e-04       2.231262257873e+13       1.389080448091e+04       4.319487586864e-06       4.467068031719e+13       8.321162703587e-05       2.942793205547e+26       8.152635423622e+19       4.454494609185e+20       2.035732788104e+26       4.978531263409e+26       4.895586111161e-08      -4.895586111161e-08      -7.830469407679e+01       7.493952188234e-19       3.746975763603e-18       5.193130595594e-09       1.999999259052e+00 
       3.193491006894e+09       7.411468661028e-17       1.451356602047e-04       2.200349555181e+13       1.389080447990e+04       4.349723999712e-06       4.436015919897e+13       8.379410824051e-05       2.861817021311e+26       7.983799281458e+19       4.362244723593e+20       1.979715983051e+26       4.841538164986e+26       4.895586111161e-08      -4.895586111161e-08      -7.827679162920e+01       7.599234699261e-19       3.799617012127e-18       5.266088860154e-09       1.999999253866e+00 
       3.171291963104e+09       7.515592365750e-17       1.461516094423e-04       2.169865128148e+13       1.389080447888e+04       4.380172067447e-06       4.405179661882e+13       8.438066681100e-05       2.783069040672e+26       7.818459633546e+19       4.271905277261e+20       1.925240579927e+26       4.708314674351e+26       4.895586111161e-08      -4.895586111161e-08      -7.824888918167e+01       7.705996323793e-19       3.852997817256e-18       5.340072114797e-09       1.999999248643e+00 
       3.149247232428e+09       7.621178904008e-17       1.471746709285e-04       2.139803043287e+13       1.389080447786e+04       4.410833271651e-06       4.374557757200e+13       8.497133128884e-05       2.706487950652e+26       7.656544069605e+19       4.183436706150e+20       1.872264164319e+26       4.578757064062e+26       4.895586111161e-08      -4.895586111161e-08      -7.822098673418e+01       7.814257841887e-19       3.907128569015e-18       5.415094759599e-09       1.999999243383e+00 
       3.127355742185e+09       7.728248827142e-17       1.482048937760e-04       2.110157449321e+13       1.389080447683e+04       4.441709104282e-06       4.344148715807e+13       8.556613041537e-05       2.632014125402e+26       7.497981678931e+19       4.096800265567e+20       1.820745488923e+26       4.452764460924e+26       4.895586111161e-08      -4.895586111161e-08      -7.819308428675e+01       7.924040325535e-19       3.962019803397e-18       5.491171396938e-09       1.999999238087e+00 
       3.105616427146e+09       7.836822975219e-17       1.492423270975e-04       2.080922576033e+13       1.389080447579e+04       4.472801067737e-06       4.313951058019e+13       8.616509313307e-05       2.559589579790e+26       7.342703019336e+19       4.011958013197e+20       1.770644441425e+26       4.330238767443e+26       4.895586111161e-08      -4.895586111161e-08      -7.816518183937e+01       8.035365142771e-19       4.017682204415e-18       5.568316834343e-09       1.999999232753e+00 
       3.084028229491e+09       7.946922481086e-17       1.502870236436e-04       2.052092733152e+13       1.389080447475e+04       4.504110674933e-06       4.283963314436e+13       8.676824858706e-05       2.489157924244e+26       7.190640086738e+19       3.928872792491e+20       1.721922013276e+26       4.211084585456e+26       4.895586111161e-08      -4.895586111161e-08      -7.813727939204e+01       8.148253961831e-19       4.074126606184e-18       5.646546087373e-09       1.999999227383e+00 
       3.062590098752e+09       8.058568774485e-17       1.513390325272e-04       2.023662309242e+13       1.389080447370e+04       4.535639449374e-06       4.254184025873e+13       8.737562612644e-05       2.420664320852e+26       7.041726285380e+19       3.847508216385e+20       1.674540269314e+26       4.095209141847e+26       4.895586111161e-08      -4.895586111161e-08      -7.810937694477e+01       8.262728755363e-19       4.131363995026e-18       5.725874382541e-09       1.999999221974e+00 
       3.041300991761e+09       8.171783586226e-17       1.523984046798e-04       1.995625770608e+13       1.389080447264e+04       4.567388925234e-06       4.224611743288e+13       8.798725530578e-05       2.354055440667e+26       6.895896398659e+19       3.767828651373e+20       1.628462318231e+26       3.982522216316e+26       4.895586111161e-08      -4.895586111161e-08      -7.808147449755e+01       8.378811804711e-19       4.189405511608e-18       5.806317160276e-09       1.999999216528e+00 
       3.020159872604e+09       8.286588952413e-17       1.534651928523e-04       1.967977660223e+13       1.389080447157e+04       4.599360647420e-06       4.195245027712e+13       8.860316588652e-05       2.289279422180e+26       6.753086560572e+19       3.689799201896e+20       1.583652283850e+26       3.872936071137e+26       4.895586111161e-08      -4.895586111161e-08      -7.805357205039e+01       8.496525704250e-19       4.248262453114e-18       5.887890077930e-09       1.999999211044e+00 
       2.999165712568e+09       8.403007218738e-17       1.545394497953e-04       1.940712596662e+13       1.389080447050e+04       4.631556171657e-06       4.166082450179e+13       8.922338783842e-05       2.226285830944e+26       6.613234227741e+19       3.613385695059e+20       1.540075277189e+26       3.766365382842e+26       4.895586111161e-08      -4.895586111161e-08      -7.802566960328e+01       8.615893365782e-19       4.307946275442e-18       5.970609012825e-09       1.999999205521e+00 
       2.978317490089e+09       8.521061044823e-17       1.556212246214e-04       1.913825273056e+13       1.389080446941e+04       4.663977064560e-06       4.137122591655e+13       8.984795134104e-05       2.165025620307e+26       6.476278152023e+19       3.538554665671e+20       1.497697369300e+26       3.662727175789e+26       4.895586111161e-08      -4.895586111161e-08      -7.799776715622e+01       8.736938022997e-19       4.368468595433e-18       6.054490065342e-09       1.999999199960e+00 
       2.957614190705e+09       8.640773408639e-17       1.567105737195e-04       1.887310456062e+13       1.389080446833e+04       4.696624903708e-06       4.108364042973e+13       9.047688678520e-05       2.105451093221e+26       6.342158353687e+19       3.465273341580e+20       1.456485564850e+26       3.561940757560e+26       4.895586111161e-08      -4.895586111161e-08      -7.796986470922e+01       8.859683235995e-19       4.429841193133e-18       6.139549562058e-09       1.999999194360e+00 
       2.937054807008e+09       8.762167610971e-17       1.578075480211e-04       1.861162984837e+13       1.389080446723e+04       4.729501277727e-06       4.079805404757e+13       9.111022477445e-05       2.047515865107e+26       6.210816095147e+19       3.393509629329e+20       1.416407776430e+26       3.463927656128e+26       4.895586111161e-08      -4.895586111161e-08      -7.794196226227e+01       8.984152895871e-19       4.492076014087e-18       6.225804058919e-09       1.999999188720e+00 
       2.916638338589e+09       8.885267279960e-17       1.589122002770e-04       1.835377770043e+13       1.389080446612e+04       4.762607786360e-06       4.051445287364e+13       9.174799612655e-05       1.991174827743e+26       6.082193855235e+19       3.323232100096e+20       1.377432799574e+26       3.368611558768e+26       4.895586111161e-08      -4.895586111161e-08      -7.791405981538e+01       9.110371229366e-19       4.555185171659e-18       6.313270344468e-09       1.999999183041e+00 
       2.896363791997e+09       9.010096375696e-17       1.600245850568e-04       1.809949792848e+13       1.389080446501e+04       4.795946040548e-06       4.023282310806e+13       9.239023187501e-05       1.936384114136e+26       5.956235304013e+19       3.254409975931e+20       1.339530288462e+26       3.275918252632e+26       4.895586111161e-08      -4.895586111161e-08      -7.788615736855e+01       9.238362803582e-19       4.619180949399e-18       6.401965443108e-09       1.999999177323e+00 
       2.876230180684e+09       9.136679194884e-17       1.611447569303e-04       1.784874103955e+13       1.389080446389e+04       4.829517662512e-06       3.995315104691e+13       9.303696327056e-05       1.883101064374e+26       5.832885278102e+19       3.187013116276e+20       1.302670732294e+26       3.185775566970e+26       4.895586111161e-08      -4.895586111161e-08      -7.785825492177e+01       9.368152530765e-19       4.684075803423e-18       6.491906618419e-09       1.999999171564e+00 
       2.856236524961e+09       9.265040375575e-17       1.622727704671e-04       1.760145822635e+13       1.389080446276e+04       4.863324285824e-06       3.967542308152e+13       9.368822178268e-05       1.831284192407e+26       5.712089756522e+19       3.121012004766e+20       1.266825432311e+26       3.098113316939e+26       4.895586111161e-08      -4.895586111161e-08      -7.783035247506e+01       9.499765673152e-19       4.749882364847e-18       6.583111376515e-09       1.999999165765e+00 
       2.836381851949e+09       9.395204901958e-17       1.634086784179e-04       1.735760135778e+13       1.389080446163e+04       4.897367555496e-06       3.939962569782e+13       9.434403910114e-05       1.780893153747e+26       5.593795837036e+19       3.056377736304e+20       1.231966479452e+26       3.012863248957e+26       4.895586111161e-08      -4.895586111161e-08      -7.780245002839e+01       9.633227847888e-19       4.816613442240e-18       6.675597469454e-09       1.999999159925e+00 
       2.816665195532e+09       9.527198109225e-17       1.645525389904e-04       1.711712296958e+13       1.389080446048e+04       4.931649128050e-06       3.912574547567e+13       9.500444713754e-05       1.731888714058e+26       5.477951712979e+19       2.993082004396e+20       1.198066732623e+26       2.929958987558e+26       4.895586111161e-08      -4.895586111161e-08      -7.777454758179e+01       9.768565032016e-19       4.884282024117e-18       6.769382898692e-09       1.999999154045e+00 
       2.797085596309e+09       9.661045688503e-17       1.657044067542e-04       1.687997625507e+13       1.389080445933e+04       4.966170671608e-06       3.885376908823e+13       9.566947802686e-05       1.684232718605e+26       5.364506650572e+19       2.931097088761e+20       1.165099797566e+26       2.849335983719e+26       4.895586111161e-08      -4.895586111161e-08      -7.774664513525e+01       9.905803567525e-19       4.952901281469e-18       6.864485918589e-09       1.999999148123e+00 
       2.777642101550e+09       9.796773691852e-17       1.668643362791e-04       1.664611505605e+13       1.389080445817e+04       5.000933865965e-06       3.858368330130e+13       9.633916412903e-05       1.637888062549e+26       5.253410966701e+19       2.870395843189e+20       1.133040006307e+26       2.770931464593e+26       4.895586111161e-08      -4.895586111161e-08      -7.771874268876e+01       1.004497016649e-18       5.022484570329e-18       6.960925039956e-09       1.999999142160e+00 
       2.758333765145e+09       9.934408537338e-17       1.680323875917e-04       1.641549385380e+13       1.389080445700e+04       5.035940402679e-06       3.831547497268e+13       9.701353803048e-05       1.592818662055e+26       5.144616007160e+19       2.810951683650e+20       1.101862397173e+26       2.694684384642e+26       4.895586111161e-08      -4.895586111161e-08      -7.769084024233e+01       1.018609191625e-18       5.093045434364e-18       7.058719033666e-09       1.999999136155e+00 
       2.739159647564e+09       1.007397701417e-16       1.692086134426e-04       1.618806776025e+13       1.389080445583e+04       5.071191985144e-06       3.804913105150e+13       9.769263254577e-05       1.548989426202e+26       5.038074125340e+19       2.752738576654e+20       1.071542695355e+26       2.620535378103e+26       4.895586111161e-08      -4.895586111161e-08      -7.766293779597e+01       1.032919628472e-18       5.164597607520e-18       7.157886934302e-09       1.999999130108e+00 
       2.720118815805e+09       1.021550628793e-16       1.703930738586e-04       1.596379250920e+13       1.389080445464e+04       5.106690328682e-06       3.778463857763e+13       9.837648071914e-05       1.506366229655e+26       4.933738661367e+19       2.695731027848e+20       1.042057294009e+26       2.548426712769e+26       4.895586111161e-08      -4.895586111161e-08      -7.763503534966e+01       1.047431112567e-18       5.237155016687e-18       7.258448043863e-09       1.999999124019e+00 
       2.701210343353e+09       1.035902390584e-16       1.715858252282e-04       1.574262444777e+13       1.389080445345e+04       5.142437160619e-06       3.752198468105e+13       9.906511582615e-05       1.464915886100e+26       4.831563921664e+19       2.639904070851e+20       1.013383235875e+26       2.478302245036e+26       4.895586111161e-08      -4.895586111161e-08      -7.760713290341e+01       1.062146468423e-18       5.310731784418e-18       7.360421935522e-09       1.999999117887e+00 
       2.682433310134e+09       1.050455780213e-16       1.727869257593e-04       1.552452052783e+13       1.389080445225e+04       5.178434220375e-06       3.726115658116e+13       9.975857137528e-05       1.424606122403e+26       4.731505158939e+19       2.585233256323e+20       9.854981954023e+25       2.410107376189e+26       4.895586111161e-08      -4.895586111161e-08      -7.757923045723e+01       1.077068560232e-18       5.385342231670e-18       7.463828457435e-09       1.999999111712e+00 
       2.663786802468e+09       1.065213630348e-16       1.739964336593e-04       1.530943829766e+13       1.389080445104e+04       5.214683259544e-06       3.700214158623e+13       1.004568811096e-04       1.385405553482e+26       4.633518552592e+19       2.531694641254e+20       9.583804613684e+25       2.343789009897e+26       4.895586111161e-08      -4.895586111161e-08      -7.755132801110e+01       1.092200292426e-18       5.461000880596e-18       7.568687736605e-09       1.999999105494e+00 
       2.645269913028e+09       1.080178813453e-16       1.752144071361e-04       1.509733589368e+13       1.389080444982e+04       5.251186041982e-06       3.674492709277e+13       1.011600790083e-04       1.347283657872e+26       4.537561189517e+19       2.479264778477e+20       9.320089199731e+25       2.279295510866e+26       4.895586111161e-08      -4.895586111161e-08      -7.752342556504e+01       1.107544610241e-18       5.537722457372e-18       7.675020182798e-09       1.999999099233e+00 
       2.626881740794e+09       1.095354242349e-16       1.764409080351e-04       1.488817203232e+13       1.389080444860e+04       5.287944343892e-06       3.648950058485e+13       1.018681992885e-04       1.310210753960e+26       4.443591045317e+19       2.427920706406e+20       9.063630384000e+25       2.216576664640e+26       4.895586111161e-08      -4.895586111161e-08      -7.749552311904e+01       1.123104500290e-18       5.615521895060e-18       7.782846492516e-09       1.999999092927e+00 
       2.608621391009e+09       1.110742870776e-16       1.776759945642e-04       1.468190600195e+13       1.389080444736e+04       5.324959953910e-06       3.623584963360e+13       1.025812764069e-04       1.274157976876e+26       4.351566965892e+19       2.377639938971e+20       8.814228488296e+25       2.155583638502e+26       4.895586111161e-08      -4.895586111161e-08      -7.746762067310e+01       1.138882991146e-18       5.694414336517e-18       7.892187653027e-09       1.999999086578e+00 
       2.590487975135e+09       1.126347693974e-16       1.789197249309e-04       1.447849765499e+13       1.389080444612e+04       5.362234673192e-06       3.598396189650e+13       1.032993450612e-04       1.239097256017e+26       4.261448649419e+19       2.328400455778e+20       8.571689328926e+25       2.096268943455e+26       4.895586111161e-08      -4.895586111161e-08      -7.743971822722e+01       1.154883153930e-18       5.774415137342e-18       8.003064946447e-09       1.999999080184e+00 
       2.572480610811e+09       1.142171749262e-16       1.801721627999e-04       1.427790740005e+13       1.389080444486e+04       5.399770315504e-06       3.573382511686e+13       1.040224401921e-04       1.205001293193e+26       4.173196628701e+19       2.280180692461e+20       8.335824065503e+25       2.038586397244e+26       4.895586111161e-08      -4.895586111161e-08      -7.741181578141e+01       1.171108102909e-18       5.855539868864e-18       8.115499953886e-09       1.999999073745e+00 
       2.554598421809e+09       1.158218116628e-16       1.814333681978e-04       1.408009619428e+13       1.389080444360e+04       5.437568707306e-06       3.548542712318e+13       1.047505969849e-04       1.171843541373e+26       4.086772253883e+19       2.232959531239e+20       8.106449053923e+25       1.982491088402e+26       4.895586111161e-08      -4.895586111161e-08      -7.738391333567e+01       1.187560996102e-18       5.937804321173e-18       8.229514559644e-09       1.999999067261e+00 
       2.536840537995e+09       1.174489919335e-16       1.827034011512e-04       1.388502553574e+13       1.389080444233e+04       5.475631687846e-06       3.523875582856e+13       1.054838508713e-04       1.139598184014e+26       4.002137675527e+19       2.186716291666e+20       7.883385703373e+25       1.927939341281e+26       4.895586111161e-08      -4.895586111161e-08      -7.735601088998e+01       1.204245035895e-18       6.021224506195e-18       8.345130955477e-09       1.999999060732e+00 
       2.519206095280e+09       1.190990324522e-16       1.839823253249e-04       1.369265745590e+13       1.389080444105e+04       5.513961109243e-06       3.499379923013e+13       1.062222375307e-04       1.108240114960e+26       3.919255828031e+19       2.141430721579e+20       7.666460337285e+25       1.874888682045e+26       4.895586111161e-08      -4.895586111161e-08      -7.732810844436e+01       1.221163469665e-18       6.105816660807e-18       8.462371644907e-09       1.999999054157e+00 
       2.501694235582e+09       1.207722543823e-16       1.852702007454e-04       1.350295451226e+13       1.389080443977e+04       5.552558836584e-06       3.475054540845e+13       1.069657928926e-04       1.077744918898e+26       3.838090413400e+19       2.097082988222e+20       7.455504058108e+25       1.823297805601e+26       4.895586111161e-08      -4.895586111161e-08      -7.730020599881e+01       1.238319590411e-18       6.191597249997e-18       8.581259447613e-09       1.999999047536e+00 
       2.484304106786e+09       1.224689833994e-16       1.865670910774e-04       1.331587978107e+13       1.389080443847e+04       5.591426748011e-06       3.450898252695e+13       1.077145531378e-04       1.048088852344e+26       3.758605885351e+19       2.053653669565e+20       7.250352615811e+25       1.773126543440e+26       4.895586111161e-08      -4.895586111161e-08      -7.727230355332e+01       1.255716737394e-18       6.278582970069e-18       8.701817503864e-09       1.999999040869e+00 
       2.467034862699e+09       1.241895497542e-16       1.878730599856e-04       1.313139685014e+13       1.389080443716e+04       5.630566734811e-06       3.426909883131e+13       1.084685547005e-04       1.019248825159e+26       3.680767433738e+19       2.011123745794e+20       7.050846279991e+25       1.724335832358e+26       4.895586111161e-08      -4.895586111161e-08      -7.724440110790e+01       1.273358296792e-18       6.366790751895e-18       8.824069279025e-09       1.999999034155e+00 
       2.449885663010e+09       1.259342883375e-16       1.891881711344e-04       1.294946981173e+13       1.389080443585e+04       5.669980701513e-06       3.403088264894e+13       1.092278342697e-04       9.912023825684e+25       3.604540969317e+19       1.969474590988e+20       6.856829715514e+25       1.676887684048e+26       4.895586111161e-08      -4.895586111161e-08      -7.721649866255e+01       1.291247702350e-18       6.456237764207e-18       8.948038568130e-09       1.999999027394e+00 
       2.432855673248e+09       1.277035387447e-16       1.905124881887e-04       1.277006325559e+13       1.389080443452e+04       5.709670565976e-06       3.379432238841e+13       1.099924287915e-04       9.639276876829e+25       3.529893108809e+19       1.928687964953e+20       6.668151861564e+25       1.630745155517e+26       4.895586111161e-08      -4.895586111161e-08      -7.718859621726e+01       1.309388436058e-18       6.546941416939e-18       9.073749500504e-09       1.999999020586e+00 
       2.415944064747e+09       1.294976453421e-16       1.918460748129e-04       1.259314226205e+13       1.389080443319e+04       5.749638259484e-06       3.355940653881e+13       1.107623754705e-04       9.374035044928e+25       3.456791160283e+19       1.888746005242e+20       6.484665814037e+25       1.585872320322e+26       4.895586111161e-08      -4.895586111161e-08      -7.716069377204e+01       1.327784028823e-18       6.638919364621e-18       9.201226544467e-09       1.999999013730e+00 
       2.399150014596e+09       1.313169573343e-16       1.931889964908e-04       1.241867239524e+13       1.389080443185e+04       5.789885726840e-06       3.332612366931e+13       1.115377117717e-04       9.116091813353e+25       3.385203108838e+19       1.849631219326e+20       6.306228711152e+25       1.542234240602e+26       4.895586111161e-08      -4.895586111161e-08      -7.713279132689e+01       1.346438061157e-18       6.732189509806e-18       9.330494512094e-09       1.999999006826e+00 
       2.382472705609e+09       1.331618288317e-16       1.945413205249e-04       1.224661969636e+13       1.389080443049e+04       5.830414926460e-06       3.309446242849e+13       1.123184754224e-04       8.865246348146e+25       3.315097602582e+19       1.811326476937e+20       6.132701622226e+25       1.499796939873e+26       4.895586111161e-08      -4.895586111161e-08      -7.710488888181e+01       1.365354163875e-18       6.826770006564e-18       9.461578564042e-09       1.999998999874e+00 
       2.365911326276e+09       1.350326189194e-16       1.959031087608e-04       1.207695067712e+13       1.389080442913e+04       5.871227830472e-06       3.286441154386e+13       1.131047044140e-04       8.621303341653e+25       3.246443938903e+19       1.773815002565e+20       5.963949439500e+25       1.458527376575e+26       4.895586111161e-08      -4.895586111161e-08      -7.707698643679e+01       1.384536018802e-18       6.922679264009e-18       9.594504214451e-09       1.999998992873e+00 
       2.349465070733e+09       1.369296917278e-16       1.972744303202e-04       1.190963231314e+13       1.389080442776e+04       5.912326424805e-06       3.263595982130e+13       1.138964370038e-04       8.384072860457e+25       3.179212051020e+19       1.737080368109e+20       5.799840772946e+25       1.418393418342e+26       4.895586111161e-08      -4.895586111161e-08      -7.704908399185e+01       1.403987359488e-18       7.019935949885e-18       9.729297335910e-09       1.999998985823e+00 
       2.333133138713e+09       1.388534165023e-16       1.986553506867e-04       1.174463203762e+13       1.389080442638e+04       5.953712709292e-06       3.240909614446e+13       1.146937117170e-04       8.153370197498e+25       3.113372494817e+19       1.701106485685e+20       5.640247847965e+25       1.379363816990e+26       4.895586111161e-08      -4.895586111161e-08      -7.702118154697e+01       1.423711971935e-18       7.118558994199e-18       9.865984164489e-09       1.999998978724e+00 
       2.316914735516e+09       1.408041676764e-16       2.000459371629e-04       1.158191773491e+13       1.389080442499e+04       5.995388697763e-06       3.218380947432e+13       1.154965673483e-04       7.929015728257e+25       3.048896435949e+19       1.665877600579e+20       5.485046405902e+25       1.341408184183e+26       4.895586111161e-08      -4.895586111161e-08      -7.699327910217e+01       1.443713695337e-18       7.218567592904e-18       1.000459130485e-08       1.999998971575e+00 
       2.300809071964e+09       1.427823249437e-16       2.014462588704e-04       1.142145773435e+13       1.389080442359e+04       6.037356418147e-06       3.196008884857e+13       1.163050429641e-04       7.710834770903e+25       2.985755637211e+19       1.631378284348e+20       5.334115607303e+25       1.304496967774e+26       4.895586111161e-08      -4.895586111161e-08      -7.696537665744e+01       1.463996422822e-18       7.319981211638e-18       1.014514573542e-08       1.999998964376e+00 
       2.284815364365e+09       1.447882733323e-16       2.028563812928e-04       1.126322080400e+13       1.389080442218e+04       6.079617912566e-06       3.173792338108e+13       1.171191779042e-04       7.498657450287e+25       2.923922446175e+19       1.597593428062e+20       5.187337937824e+25       1.268601428797e+26       4.895586111161e-08      -4.895586111161e-08      -7.693747421278e+01       1.484564102213e-18       7.422819589511e-18       1.028767481365e-08       1.999998957127e+00 
       2.268932834475e+09       1.468224032793e-16       2.042763753707e-04       1.110717614467e+13       1.389080442076e+04       6.122175237439e-06       3.151730226143e+13       1.179390117838e-04       7.292318565676e+25       2.863369783078e+19       1.564508235689e+20       5.044599116737e+25       1.233693619087e+26       4.895586111161e-08      -4.895586111161e-08      -7.690957176819e+01       1.505420736798e-18       7.527102742948e-18       1.043220628133e-08       1.999998949827e+00 
       2.253160709461e+09       1.488851107072e-16       2.057063102257e-04       1.095329338383e+13       1.389080441933e+04       6.165030463579e-06       3.129821475433e+13       1.187645844955e-04       7.091657462129e+25       2.804071128961e+19       1.532108217612e+20       4.905788007952e+25       1.199746359523e+26       4.895586111161e-08      -4.895586111161e-08      -7.688166932367e+01       1.526570386105e-18       7.632850969583e-18       1.057876826999e-08       1.999998942476e+00 
       2.237498221859e+09       1.509767971008e-16       2.071462531603e-04       1.080154256979e+13       1.389080441789e+04       6.208185676295e-06       3.108065019911e+13       1.195959362109e-04       6.896517905411e+25       2.746000514057e+19       1.500379184287e+20       4.770796533485e+25       1.166733218869e+26       4.895586111161e-08      -4.895586111161e-08      -7.685376687923e+01       1.548017166696e-18       7.740084852213e-18       1.072738930640e-08       1.999998935073e+00 
