# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# All scalar field variables are dimensionless. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)rho_scf            15:(.)p_scf              16:Omega_phi_scf         17:theta_phi_scf         18:y_phi_scf             19:gr.fac. D             20:gr.fac. f          
       3.987120135370e+11       4.754634987332e-21       1.162467015092e-06       3.429878201183e+17       1.415521488325e+04       3.550235358509e-08       5.643854228164e+15       6.711506217940e-07       6.953706529826e+34       1.553783415502e+26       8.489671730125e+26       4.810357844694e+34       1.176406447495e+35       3.562701144152e-08      -3.562701144152e-08      -9.790310440161e+01       8.071012411484e-23       4.035506202871e-22       3.378323675571e-13       1.999999994024e+00 
       3.959404305233e+11       4.821432854174e-21       1.170603354694e-06       3.382359433603e+17       1.415521488324e+04       3.575087006017e-08       5.604621875035e+15       6.758486761345e-07       6.762362938638e+34       1.521605502039e+26       8.313855770491e+26       4.677992301087e+34       1.144035533808e+35       3.562701144152e-08      -3.562701144152e-08      -9.787520194672e+01       8.184402064651e-23       4.092201029394e-22       3.425785744746e-13       1.999999993982e+00 
       3.931881137272e+11       4.889169164245e-21       1.178797901957e-06       3.335499008138e+17       1.415521488323e+04       3.600112615057e-08       5.565662239355e+15       6.805796168553e-07       6.576284506361e+34       1.490093973675e+26       8.141680852896e+26       4.549269030613e+34       1.112555363329e+35       3.562701144152e-08      -3.562701144152e-08      -9.784729949184e+01       8.299384729051e-23       4.149692361532e-22       3.473914608528e-13       1.999999993940e+00 
       3.904549292226e+11       4.957857101735e-21       1.187050656881e-06       3.289287803882e+17       1.415521488323e+04       3.625313403361e-08       5.526973425374e+15       6.853436741609e-07       6.395326352789e+34       1.459235029978e+26       7.973071573564e+26       4.424087809654e+34       1.081941425677e+35       3.562701144152e-08      -3.562701144152e-08      -9.781939703695e+01       8.415982784899e-23       4.207991389392e-22       3.522719634715e-13       1.999999993897e+00 
       3.877407440144e+11       5.027510036056e-21       1.195359800477e-06       3.243716826289e+17       1.415521488322e+04       3.650690597183e-08       5.488553550517e+15       6.901410798675e-07       6.219347584357e+34       1.429015156315e+26       7.807954090286e+26       4.302351172424e+34       1.052169884915e+35       3.562701144152e-08      -3.562701144152e-08      -9.779149458207e+01       8.534218926829e-23       4.267109460293e-22       3.572210322711e-13       1.999999993855e+00 
       3.850454260321e+11       5.098141524449e-21       1.203727151733e-06       3.198777205429e+17       1.415521488321e+04       3.676245431361e-08       5.450400745296e+15       6.949720674139e-07       6.048211184435e+34       1.399421117932e+26       7.646256090081e+26       4.183964335081e+34       1.023217560997e+35       3.562701144152e-08      -3.562701144152e-08      -9.776359212718e+01       8.654116168312e-23       4.327058080968e-22       3.622396305380e-13       1.999999993812e+00 
       3.823688441232e+11       5.169765314621e-21       1.212152710650e-06       3.154460194258e+17       1.415521488320e+04       3.701979149379e-08       5.412513153219e+15       6.998368718729e-07       5.881783906648e+34       1.370439954160e+26       7.487906757525e+26       4.068835121928e+34       9.950619117159e+34       3.562701144152e-08      -3.562701144152e-08      -9.773568967230e+01       8.775697846136e-23       4.387848919813e-22       3.673287350916e-13       1.999999993768e+00 
       3.797108680469e+11       5.242395347418e-21       1.220638296218e-06       3.110757166918e+17       1.415521488319e+04       3.727893003423e-08       5.374888930701e+15       7.047357299630e-07       5.719936171133e+34       1.342058972737e+26       7.332836743739e+26       3.956873893648e+34       9.676810151530e+34       3.562701144152e-08      -3.562701144152e-08      -9.770778721741e+01       8.898987624947e-23       4.449493809150e-22       3.724893364747e-13       1.999999993725e+00 
       3.770713684675e+11       5.316045759544e-21       1.229182089446e-06       3.067659617055e+17       1.415521488318e+04       3.753988254445e-08       5.337526246968e+15       7.096688800595e-07       5.562541963648e+34       1.314265744250e+26       7.180978136019e+26       3.847993477508e+34       9.410535526108e+34       3.562701144152e-08      -3.562701144152e-08      -9.767988476253e+01       9.024009501856e-23       4.512004747534e-22       3.777224391463e-13       1.999999993681e+00 
       3.744502169488e+11       5.390730886307e-21       1.237787728314e-06       3.025159156166e+17       1.415521488317e+04       3.780266172224e-08       5.300423283976e+15       7.146365622064e-07       5.409478737455e+34       1.287048096691e+26       7.032264428089e+26       3.742109099487e+34       9.151587920134e+34       3.562701144152e-08      -3.562701144152e-08      -9.765198230765e+01       9.150787811109e-23       4.575393902088e-22       3.830290616771e-13       1.999999993637e+00 
       3.718472859472e+11       5.466465264414e-21       1.246451574843e-06       2.983247511966e+17       1.415521488317e+04       3.806728035428e-08       5.263578236318e+15       7.196390181283e-07       5.260627317908e+34       1.260394110129e+26       6.886630490980e+26       3.639138318272e+34       8.899765717651e+34       3.562701144152e-08      -3.562701144152e-08      -9.762407985276e+01       9.279347228823e-23       4.639673610872e-22       3.884102369473e-13       1.999999993592e+00 
       3.692624488055e+11       5.543263634797e-21       1.255177267012e-06       2.941916526776e+17       1.415521488316e+04       3.833375131674e-08       5.226989311136e+15       7.246764912414e-07       5.115871809664e+34       1.234292111484e+26       6.744012544503e+26       3.539000961072e+34       8.654872850519e+34       3.562701144152e-08      -3.562701144152e-08      -9.759617739788e+01       9.409712777792e-23       4.704856385282e-22       3.938670123486e-13       1.999999993547e+00 
       3.666955797472e+11       5.621140945482e-21       1.263962985831e-06       2.901158155938e+17       1.415521488315e+04       3.860208757594e-08       5.190654728036e+15       7.297492266660e-07       4.975099506444e+34       1.208730669423e+26       6.604348129318e+26       3.441619061188e+34       8.416718645763e+34       3.562701144152e-08      -3.562701144152e-08      -9.756827494300e+01       9.541909832352e-23       4.770954912486e-22       3.994004499872e-13       1.999999993502e+00 
       3.641465538701e+11       5.700112354503e-21       1.272810550290e-06       2.860964466245e+17       1.415521488314e+04       3.887230218895e-08       5.154572719000e+15       7.348574712385e-07       4.838200803286e+34       1.183698589345e+26       6.467576079583e+26       3.346916797318e+34       8.185117677116e+34       3.562701144152e-08      -3.562701144152e-08      -9.754037248812e+01       9.675964123327e-23       4.837982057895e-22       4.050116268907e-13       1.999999993457e+00 
       3.616152471400e+11       5.780193232847e-21       1.281719960389e-06       2.821327634402e+17       1.415521488313e+04       3.914440830425e-08       5.118741528298e+15       7.400014735228e-07       4.705069111200e+34       1.159184908485e+26       6.333636496159e+26       3.254820434513e+34       7.959889620641e+34       3.562701144152e-08      -3.562701144152e-08      -9.751247003324e+01       9.811901743031e-23       4.905950867667e-22       4.107016352182e-13       1.999999993411e+00 
       3.591015363853e+11       5.861399167448e-21       1.290693035116e-06       2.782239945500e+17       1.415521488312e+04       3.941841916236e-08       5.083159412407e+15       7.451814838228e-07       4.575600774183e+34       1.135178891108e+26       6.202470720385e+26       3.165258266778e+34       7.740859114337e+34       3.562701144152e-08      -3.562701144152e-08      -9.748456757836e+01       9.949749150348e-23       4.974874571244e-22       4.164715824722e-13       1.999999993365e+00 
       3.566052992902e+11       5.943745964221e-21       1.299726136494e-06       2.743693791515e+17       1.415521488311e+04       3.969434809647e-08       5.047824639924e+15       7.503977541948e-07       4.449694988510e+34       1.111670023811e+26       6.074021308385e+26       3.078160561230e+34       7.527855621597e+34       3.562701144152e-08      -3.562701144152e-08      -9.745666512348e+01       1.008953317588e-22       5.044766583929e-22       4.223225917149e-13       1.999999993318e+00 
       3.541264143894e+11       6.027249651140e-21       1.308824721491e-06       2.705681669826e+17       1.415521488310e+04       3.997220853313e-08       5.012735491479e+15       7.556505384592e-07       4.327253724252e+34       1.088648010917e+26       5.948232005911e+26       2.993459503814e+34       7.320713298435e+34       3.562701144152e-08      -3.562701144152e-08      -9.742876266860e+01       1.023128102719e-22       5.115640509497e-22       4.282558017859e-13       1.999999993271e+00 
       3.516647610619e+11       6.111926481353e-21       1.317986971117e-06       2.668196181759e+17       1.415521488309e+04       4.025201399284e-08       4.977890259658e+15       7.609400922131e-07       4.208181648946e+34       1.066102769967e+26       5.825047723704e+26       2.911089146497e+34       7.119270864355e+34       3.562701144152e-08      -3.562701144152e-08      -9.740086021372e+01       1.037502029405e-22       5.187510142842e-22       4.342723675249e-13       1.999999993224e+00 
       3.492202195252e+11       6.197792936351e-21       1.327212885371e-06       2.631230031142e+17       1.415521488309e+04       4.053377809077e-08       4.943287248912e+15       7.662666728432e-07       4.092386053371e+34       1.044024427302e+26       5.704414513373e+26       2.830985355926e+34       6.923371476781e+34       3.562701144152e-08      -3.562701144152e-08      -9.737295775884e+01       1.052077895387e-22       5.260389472662e-22       4.403734599955e-13       1.999999993177e+00 
       3.467926708294e+11       6.284865729172e-21       1.336502464255e-06       2.594776022885e+17       1.415521488308e+04       4.081751453738e-08       4.908924775480e+15       7.716305395374e-07       3.979776779364e+34       1.022403313742e+26       5.586279543765e+26       2.753085763489e+34       6.732862608940e+34       3.562701144152e-08      -3.562701144152e-08      -9.734505530396e+01       1.066858537709e-22       5.334292684182e-22       4.465602667137e-13       1.999999993129e+00 
       3.443819968514e+11       6.373161807657e-21       1.345859345747e-06       2.558827061586e+17       1.415521488307e+04       4.110323713912e-08       4.874801167305e+15       7.770319532983e-07       3.870266149627e+34       1.001229960348e+26       5.470591077828e+26       2.677329716757e+34       6.547595931102e+34       3.562701144152e-08      -3.562701144152e-08      -9.731715284909e+01       1.081846833275e-22       5.409234161918e-22       4.528339918791e-13       1.999999993081e+00 
       3.419880802893e+11       6.462698357745e-21       1.355279891868e-06       2.523376150140e+17       1.415521488306e+04       4.139095979907e-08       4.840914763953e+15       7.824711769553e-07       3.763768899456e+34       9.804950942792e+25       5.357298449951e+26       2.603658232262e+34       6.367427195096e+34       3.562701144152e-08      -3.562701144152e-08      -9.728925039421e+01       1.097045699404e-22       5.485228492470e-22       4.591958566089e-13       1.999999993033e+00 
       3.396108046566e+11       6.553492806823e-21       1.364765921608e-06       2.488416388387e+17       1.415521488305e+04       4.168069651764e-08       4.807263916534e+15       7.879484751777e-07       3.660202110358e+34       9.601896347282e+25       5.246352043781e+26       2.532013949569e+34       6.192216121993e+34       3.562701144152e-08      -3.562701144152e-08      -9.726134793933e+01       1.112458094403e-22       5.562290467368e-22       4.656470991758e-13       1.999999992984e+00 
       3.372500542767e+11       6.645562827112e-21       1.374319253955e-06       2.453940971761e+17       1.415521488304e+04       4.197246139324e-08       4.773846987616e+15       7.934641144874e-07       3.559485145490e+34       9.403046889462e+25       5.137703270486e+26       2.462341086619e+34       6.021826292889e+34       3.562701144152e-08      -3.562701144152e-08      -9.723344548446e+01       1.128087018138e-22       5.640435085948e-22       4.721889752490e-13       1.999999992935e+00 
       3.349057142767e+11       6.738926339113e-21       1.383939888910e-06       2.419943189972e+17       1.415521488303e+04       4.226626862297e-08       4.740662351155e+15       7.990183632720e-07       3.461539586874e+34       9.208315483477e+25       5.031304547481e+26       2.394585396294e+34       5.856125042690e+34       3.562701144152e-08      -3.562701144152e-08      -9.720554302958e+01       1.143935512623e-22       5.719677558270e-22       4.788227581387e-13       1.999999992885e+00 
       3.325776705825e+11       6.833601515091e-21       1.393627826474e-06       2.386416425692e+17       1.415521488302e+04       4.256213250331e-08       4.707708392404e+15       8.046114917979e-07       3.366289174342e+34       9.017616846968e+25       4.927109277587e+26       2.328694124184e+34       5.694983356815e+34       3.562701144152e-08      -3.562701144152e-08      -9.717764057471e+01       1.160006662606e-22       5.800033308081e-22       4.855497390438e-13       1.999999992835e+00 
       3.302658099131e+11       6.929606782612e-21       1.403383066645e-06       2.353354153278e+17       1.415521488301e+04       4.286006743081e-08       4.674983507845e+15       8.102437722232e-07       3.273659746161e+34       8.830867463722e+25       4.825071828626e+26       2.264615967508e+34       5.538275770751e+34       3.562701144152e-08      -3.562701144152e-08      -9.714973811983e+01       1.176303596174e-22       5.881517975817e-22       4.923712273030e-13       1.999999992785e+00 
       3.279700197746e+11       7.026960828134e-21       1.413207428413e-06       2.320749937490e+17       1.415521488300e+04       4.316008790280e-08       4.642486105106e+15       8.159154786113e-07       3.183579181290e+34       8.647985547095e+25       4.725147513432e+26       2.202301035173e+34       5.385880272362e+34       3.562701144152e-08      -3.562701144152e-08      -9.712183566496e+01       1.192829485361e-22       5.964147421646e-22       4.992885506503e-13       1.999999992735e+00 
       3.256901884554e+11       7.125682600638e-21       1.423099092790e-06       2.288597432249e+17       1.415521488299e+04       4.346220851809e-08       4.610214602882e+15       8.216268869438e-07       3.095977343225e+34       8.468891004197e+25       4.627292570285e+26       2.141700808928e+34       5.237678206895e+34       3.562701144152e-08      -3.562701144152e-08      -9.709393321008e+01       1.209587546764e-22       6.047937728554e-22       5.063030554728e-13       1.999999992684e+00 
       3.234262050202e+11       7.225791315320e-21       1.433061697753e-06       2.256890379392e+17       1.415521488298e+04       4.376644397769e-08       4.578167430862e+15       8.273782751344e-07       3.010786025393e+34       8.293505400810e+25       4.531464143743e+26       2.082768105589e+34       5.093554184590e+34       3.562701144152e-08      -3.562701144152e-08      -9.706603075521e+01       1.226581042172e-22       6.132905205480e-22       5.134161070729e-13       1.999999992633e+00 
       3.211779593050e+11       7.327306457331e-21       1.443093424314e-06       2.225622607462e+17       1.415521488297e+04       4.407280908551e-08       4.546343029650e+15       8.331699230421e-07       2.927938898048e+34       8.121751927045e+25       4.437620265875e+26       2.025457040299e+34       4.953395990846e+34       3.562701144152e-08      -3.562701144152e-08      -9.703812830034e+01       1.243813279195e-22       6.219066390484e-22       5.206290899345e-13       1.999999992581e+00 
       3.189453419116e+11       7.430247785568e-21       1.453194272472e-06       2.194788030503e+17       1.415521488296e+04       4.438131874909e-08       4.514739850692e+15       8.390021124849e-07       2.847371456623e+34       7.953555363696e+25       4.345719837880e+26       1.969722990807e+34       4.817094498841e+34       3.562701144152e-08      -3.562701144152e-08      -9.701022584547e+01       1.261287611916e-22       6.306438053972e-22       5.279434079917e-13       1.999999992529e+00 
       3.167282442021e+11       7.534635336522e-21       1.463366061216e-06       2.164380646877e+17       1.415521488295e+04       4.469198798030e-08       4.483356356194e+15       8.448751272535e-07       2.769020971508e+34       7.788842049304e+25       4.255722612088e+26       1.915522562720e+34       4.684543584575e+34       3.562701144152e-08      -3.562701144152e-08      -9.698232339060e+01       1.279007441536e-22       6.395037201955e-22       5.353604849027e-13       1.999999992477e+00 
       3.145265582940e+11       7.640489428175e-21       1.473610609537e-06       2.134394538092e+17       1.415521488294e+04       4.500483189614e-08       4.452191019057e+15       8.507892531253e-07       2.692826439213e+34       7.627539847891e+25       4.167589174333e+26       1.862813555721e+34       4.555640044237e+34       3.562701144152e-08      -3.562701144152e-08      -9.695442093572e+01       1.296976217042e-22       6.484881079363e-22       5.428817643267e-13       1.999999992424e+00 
       3.123401770546e+11       7.747830663958e-21       1.483926098444e-06       2.104823867656e+17       1.415521488293e+04       4.531986571938e-08       4.421242322794e+15       8.567447778778e-07       2.618728534863e+34       7.469578117375e+25       4.081280926696e+26       1.811554930708e+34       4.430283513853e+34       3.562701144152e-08      -3.562701144152e-08      -9.692651848085e+01       1.315197435874e-22       6.575987173399e-22       5.505087102047e-13       1.999999992371e+00 
       3.101689940959e+11       7.856679936758e-21       1.494312527939e-06       2.075662879935e+17       1.415521488292e+04       4.563710477939e-08       4.390508761460e+15       8.627419913034e-07       2.546669566015e+34       7.314887678625e+25       3.996760070592e+26       1.761706777843e+34       4.308376391140e+34       3.562701144152e-08      -3.562701144152e-08      -9.689861602598e+01       1.333674644609e-22       6.668373216946e-22       5.582428070447e-13       1.999999992318e+00 
       3.080129037694e+11       7.967058432988e-21       1.504773535999e-06       2.046905899039e+17       1.415521488291e+04       4.595656451282e-08       4.359988839579e+15       8.687811852227e-07       2.476593427737e+34       7.163400785172e+25       3.913989590228e+26       1.713230285479e+34       4.189823759519e+34       3.562701144152e-08      -3.562701144152e-08      -9.687071357111e+01       1.352411439648e-22       6.762057192013e-22       5.660855602105e-13       1.999999992264e+00 
       3.058718011613e+11       8.078987636706e-21       1.515307303634e-06       2.018547327710e+17       1.415521488290e+04       4.627826046438e-08       4.329681072071e+15       8.748626534991e-07       2.408445558922e+34       7.015051093532e+25       3.832933236380e+26       1.666087709941e+34       4.074533314206e+34       3.562701144152e-08      -3.562701144152e-08      -9.684281111625e+01       1.371411467920e-22       6.857057333240e-22       5.740384962150e-13       1.999999992210e+00 
       3.037455820866e+11       8.192489333804e-21       1.525913830847e-06       1.990581646240e+17       1.415521488289e+04       4.660220828760e-08       4.299583984177e+15       8.809866920532e-07       2.342172899808e+34       6.869773634155e+25       3.753555510528e+26       1.620242346135e+34       3.962415290349e+34       3.562701144152e-08      -3.562701144152e-08      -9.681490866138e+01       1.390678427588e-22       6.953392131446e-22       5.821031630167e-13       1.999999992155e+00 
       3.016341430850e+11       8.307585616240e-21       1.536594936624e-06       1.963003411391e+17       1.415521488288e+04       4.692842374559e-08       4.269696111394e+15       8.871535988769e-07       2.277723850670e+34       6.727504782972e+25       3.675821649302e+26       1.575658498978e+34       3.853382393134e+34       3.562701144152e-08      -3.562701144152e-08      -9.678700620651e+01       1.410216068771e-22       7.051080337226e-22       5.902811303217e-13       1.999999992100e+00 
       2.995373814150e+11       8.424298886343e-21       1.547350620967e-06       1.935807255338e+17       1.415521488286e+04       4.725692271178e-08       4.240015999394e+15       8.933636740480e-07       2.215048231638e+34       6.588182233531e+25       3.599697609261e+26       1.532301455596e+34       3.747349729819e+34       3.562701144152e-08      -3.562701144152e-08      -9.675910375164e+01       1.430028194275e-22       7.150140964603e-22       5.985739898887e-13       1.999999992045e+00 
       2.974551950496e+11       8.542651861173e-21       1.558182702865e-06       1.908987884623e+17       1.415521488285e+04       4.758772117073e-08       4.210542203963e+15       8.996172197451e-07       2.154097243632e+34       6.451744969705e+25       3.525150051984e+26       1.490137458303e+34       3.644234743639e+34       3.562701144152e-08      -3.562701144152e-08      -9.673120129678e+01       1.450118660329e-22       7.250593294728e-22       6.069833558390e-13       1.999999991989e+00 
       2.953874826709e+11       8.662667576941e-21       1.569089363329e-06       1.882540079128e+17       1.415521488284e+04       4.792083521890e-08       4.181273290922e+15       9.059145402617e-07       2.094823430365e+34       6.318133238978e+25       3.452146329467e+26       1.449133678317e+34       3.543957149522e+34       3.562701144152e-08      -3.562701144152e-08      -9.670329884191e+01       1.470491377339e-22       7.352456879633e-22       6.155108649708e-13       1.999999991933e+00 
       2.933341436652e+11       8.784369393496e-21       1.580074240337e-06       1.856458691052e+17       1.415521488283e+04       4.825628106540e-08       4.152207836066e+15       9.122559420217e-07       2.037180641393e+34       6.187288526270e+25       3.380654469828e+26       1.409258190197e+34       3.446438871584e+34       3.562701144152e-08      -3.562701144152e-08      -9.667539638704e+01       1.491150310649e-22       7.455751546037e-22       6.241581770777e-13       1.999999991877e+00 
       2.912950781183e+11       8.907780998867e-21       1.591133695911e-06       1.830738643919e+17       1.415521488282e+04       4.859407503282e-08       4.123344425087e+15       9.186417335937e-07       1.981123996185e+34       6.059153528315e+25       3.310643163301e+26       1.370479946987e+34       3.351603982338e+34       3.562701144152e-08      -3.562701144152e-08      -9.664749393218e+01       1.512099481313e-22       7.560497399202e-22       6.329269752717e-13       1.999999991820e+00 
       2.892701868106e+11       9.032926413876e-21       1.602271368029e-06       1.805374931580e+17       1.415521488281e+04       4.893423355802e-08       4.094681653508e+15       9.250722257063e-07       1.926609849177e+34       5.933672128560e+25       3.242081748530e+26       1.332768756044e+34       3.259378643576e+34       3.562701144152e-08      -3.562701144152e-08      -9.661959147731e+01       1.533342966874e-22       7.666714826852e-22       6.418189663107e-13       1.999999991763e+00 
       2.872593712120e+11       9.159829996816e-21       1.613487256691e-06       1.780362617244e+17       1.415521488280e+04       4.927677319290e-08       4.066218126618e+15       9.315477312634e-07       1.873595755790e+34       5.810789372594e+25       3.174940199133e+26       1.296095255529e+34       3.169691048879e+34       3.562701144152e-08      -3.562701144152e-08      -9.659168902245e+01       1.554884902163e-22       7.774424503137e-22       6.508358809311e-13       1.999999991705e+00 
       2.852625334776e+11       9.288516448187e-21       1.624783180887e-06       1.755696832517e+17       1.415521488279e+04       4.962171060521e-08       4.037952459399e+15       9.380685653592e-07       1.822040439383e+34       5.690451444079e+25       3.109189110558e+26       1.260430891545e+34       3.082471367710e+34       3.562701144152e-08      -3.562701144152e-08      -9.656378656759e+01       1.576729480099e-22       7.883647392656e-22       6.599794741841e-13       1.999999991647e+00 
       2.832795764425e+11       9.419010815508e-21       1.636155502638e-06       1.731372776453e+17       1.415521488278e+04       4.996906257942e-08       4.009883276459e+15       9.446350452932e-07       1.771903759115e+34       5.572605641179e+25       3.044799687206e+26       1.225747895909e+34       2.997651691044e+34       3.562701144152e-08      -3.562701144152e-08      -9.653588411272e+01       1.598880952510e-22       7.994404754544e-22       6.692515257780e-13       1.999999991589e+00 
       2.813104036171e+11       9.551338498190e-21       1.647609678912e-06       1.707385714621e+17       1.415521488276e+04       5.031884601744e-08       3.982009211972e+15       9.512474905865e-07       1.723146678692e+34       5.457200353482e+25       2.981743729812e+26       1.192019264525e+34       2.915165978492e+34       3.562701144152e-08      -3.562701144152e-08      -9.650798165786e+01       1.621343630955e-22       8.106718146602e-22       6.786538404239e-13       1.999999991530e+00 
       2.793549191828e+11       9.685525252480e-21       1.659142071730e-06       1.683730978180e+17       1.415521488275e+04       5.067107793953e-08       3.954328909601e+15       9.579062229964e-07       1.675731235974e+34       5.344185039396e+25       2.919993623105e+26       1.159218736366e+34       2.834950006884e+34       3.562701144152e-08      -3.562701144152e-08      -9.648007920300e+01       1.644121887569e-22       8.220609429498e-22       6.881882481874e-13       1.999999991470e+00 
       2.774130279868e+11       9.821597196476e-21       1.670756319072e-06       1.660403962976e+17       1.415521488274e+04       5.102577548507e-08       3.926841022440e+15       9.646115665330e-07       1.629620513414e+34       5.233510204015e+25       2.859522323708e+26       1.127320773023e+34       2.756941320266e+34       3.562701144152e-08      -3.562701144152e-08      -9.645217674814e+01       1.667220155909e-22       8.336100771020e-22       6.978566048447e-13       1.999999991411e+00 
       2.754846355380e+11       9.959580815207e-21       1.682452420937e-06       1.637400128639e+17       1.415521488273e+04       5.138295591343e-08       3.899544212945e+15       9.713638474739e-07       1.584778609320e+34       5.125127377443e+25       2.800303348296e+26       1.096300538820e+34       2.681079181268e+34       3.562701144152e-08      -3.562701144152e-08      -9.642427429328e+01       1.690642931819e-22       8.453214650392e-22       7.076607922439e-13       1.999999991351e+00 
       2.735696480020e+11       1.009950296579e-20       1.694228558335e-06       1.614714997707e+17       1.415521488272e+04       5.174263660479e-08       3.872437152872e+15       9.781633943810e-07       1.541170609896e+34       5.018989093566e+25       2.742310761998e+26       1.066133881481e+34       2.607304523820e+34       3.562701144152e-08      -3.562701144152e-08      -9.639637183842e+01       1.714394774307e-22       8.571973862647e-22       7.176027186709e-13       1.999999991290e+00 
       2.716679721965e+11       1.024139088266e-20       1.706088369247e-06       1.592344154747e+17       1.415521488271e+04       5.210483506099e-08       3.845518523205e+15       9.850105381162e-07       1.498762562063e+34       4.915048869264e+25       2.685519167039e+26       1.036797313322e+34       2.535559907156e+34       3.562701144152e-08      -3.562701144152e-08      -9.636846938356e+01       1.738480306429e-22       8.692401523067e-22       7.276843192213e-13       1.999999991229e+00 
       2.697795155874e+11       1.038527218287e-20       1.718030034681e-06       1.570283245500e+17       1.415521488269e+04       5.246956890638e-08       3.818787014103e+15       9.919056118571e-07       1.457521447022e+34       4.813261184054e+25       2.629903691614e+26       1.008267992964e+34       2.465789471098e+34       3.562701144152e-08      -3.562701144152e-08      -9.634056692870e+01       1.762904216190e-22       8.814521071681e-22       7.379075561770e-13       1.999999991168e+00 
       2.679041862834e+11       1.053117487146e-20       1.730057192617e-06       1.548527976034e+17       1.415521488268e+04       5.283685588869e-08       3.792241324825e+15       9.988489511139e-07       1.417415154541e+34       4.713581460155e+25       2.575439979001e+26       9.805237075494e+33       2.397938892559e+34       3.562701144152e-08      -3.562701144152e-08      -9.631266447384e+01       1.787671257458e-22       8.938356277825e-22       7.482744193877e-13       1.999999991106e+00 
       2.660418930321e+11       1.067912734692e-20       1.742168024066e-06       1.527074111904e+17       1.415521488267e+04       5.320671387987e-08       3.765880163676e+15       1.005840893745e-06       1.378412457963e+34       4.615966042966e+25       2.522104176889e+26       9.535428554466e+33       2.331955343247e+34       3.562701144152e-08      -3.562701144152e-08      -9.628476201899e+01       1.812786250887e-22       9.063931244772e-22       7.587869266587e-13       1.999999991044e+00 
       2.641925452155e+11       1.082915840670e-20       1.754362529027e-06       1.505917477333e+17       1.415521488266e+04       5.357916087699e-08       3.739702247936e+15       1.012881779974e-06       1.340482989885e+34       4.520372181945e+25       2.469872926936e+26       9.273044294315e+33       2.267787448536e+34       3.562701144152e-08      -3.562701144152e-08      -9.625685956413e+01       1.838254084858e-22       9.191270414421e-22       7.694471241433e-13       1.999999990981e+00 
       2.623560528456e+11       1.098129725283e-20       1.766642526491e-06       1.485053954395e+17       1.415521488265e+04       5.395421500309e-08       3.713706303806e+15       1.019971952407e-06       1.303597218519e+34       4.426758011887e+25       2.418723354534e+26       9.017880003312e+33       2.205385247464e+34       3.562701144152e-08      -3.562701144152e-08      -9.622895710927e+01       1.864079716427e-22       9.320398572056e-22       7.802570867414e-13       1.999999990918e+00 
       2.605323265596e+11       1.113557349760e-20       1.779009835445e-06       1.464479482216e+17       1.415521488263e+04       5.433189450807e-08       3.687891066338e+15       1.027111756046e-06       1.267726424693e+34       4.335082534593e+25       2.368633058797e+26       8.769737011177e+33       2.144700153832e+34       3.562701144152e-08      -3.562701144152e-08      -9.620105465442e+01       1.890268172292e-22       9.451340851168e-22       7.912189185029e-13       1.999999990854e+00 
       2.587212776162e+11       1.129201716932e-20       1.791462636902e-06       1.444190056183e+17       1.415521488262e+04       5.471221776959e-08       3.662255279378e+15       1.034301538310e-06       1.232842679498e+34       4.245305600908e+25       2.319580102748e+26       8.528422114395e+33       2.085684918379e+34       3.562701144152e-08      -3.562701144152e-08      -9.617315219956e+01       1.916824549772e-22       9.584122738351e-22       8.023347530379e-13       1.999999990790e+00 
       2.569228178909e+11       1.145065871819e-20       1.804002749850e-06       1.424181727164e+17       1.415521488261e+04       5.509520329394e-08       3.636797695506e+15       1.041541649050e-06       1.198918822537e+34       4.157387893146e+25       2.271543003708e+26       8.293747425789e+33       2.028293591989e+34       3.562701144152e-08      -3.562701144152e-08      -9.614524974471e+01       1.943754017798e-22       9.718770078258e-22       8.136067539311e-13       1.999999990726e+00 
       2.551368598718e+11       1.161152902217e-20       1.816630174289e-06       1.404450600740e+17       1.415521488260e+04       5.548086971696e-08       3.611517075970e+15       1.048832440564e-06       1.165928440780e+34       4.071290907862e+25       2.224500723895e+26       8.065530228234e+33       1.972481489920e+34       3.562701144152e-08      -3.562701144152e-08      -9.611734728986e+01       1.971061817918e-22       9.855309078633e-22       8.250371151638e-13       1.999999990661e+00 
       2.533633166552e+11       1.177465939304e-20       1.829346729210e-06       1.384992836446e+17       1.415521488258e+04       5.586923580493e-08       3.586412190632e+15       1.056174267619e-06       1.133845847997e+34       3.986976938998e+25       2.178432661205e+26       7.843592832387e+33       1.918205157007e+34       3.562701144152e-08      -3.562701144152e-08      -9.608944483500e+01       1.998753265321e-22       9.993766315416e-22       8.366280615403e-13       1.999999990595e+00 
       2.516021019415e+11       1.194008158248e-20       1.842152414611e-06       1.365804647025e+17       1.415521488257e+04       5.626032045553e-08       3.561481817903e+15       1.063567487462e-06       1.102646064762e+34       3.904409061363e+25       2.133318640191e+26       7.627762438347e+33       1.865422333834e+34       3.562701144152e-08      -3.562701144152e-08      -9.606154238015e+01       2.026833749867e-22       1.013416873791e-21       8.483818491213e-13       1.999999990530e+00 
